,id,state_name,state_ab,county,city,zip_code,census_lat,census_lon,mean,median,stdev,sum_w
8756,17024559,Illinois,IL,Adams County,Chicago,60644,41.8914065,-87.7518037,39472,29372,35759,277.6508552
8757,17024569,Illinois,IL,Adams County,Chicago,60644,41.8838116,-87.7600945,34600,19320,48912,581.3948435
8758,17024579,Illinois,IL,Adams County,Chicago,60644,41.8766958,-87.7521051,14173,10217,15141,182.187808
8759,17024589,Illinois,IL,Adams County,Chicago,60624,41.8842766,-87.7331362,40859,30316,35264,375.8809077
8760,170212239,Illinois,IL,Adams County,Lockport,60441,41.5762033,-88.0160778,90198,72242,50146,490.4845926
8761,17024599,Illinois,IL,Adams County,Chicago,60624,41.8710297,-87.7228141,34462,23320,34751,128.256235
8762,17024619,Illinois,IL,Adams County,Chicago,60607,41.8692736,-87.6640458,58326,47569,51461,328.8492387
8763,17024629,Illinois,IL,Adams County,Chicago,60623,41.8626611,-87.7128746,43216,33943,32561,234.3539999
8764,17024639,Illinois,IL,Adams County,Chicago,60623,41.8551613,-87.7322428,60549,59094,44274,62.06160032
8765,170212529,Illinois,IL,Adams County,Machesney Park,61115,42.3330182,-89.0514656,36240,27472,21968,235.9626573
8766,17024659,Illinois,IL,Adams County,Chicago,60623,41.8424805,-87.7196254,25370,19699,14874,295.9965778
8767,17024669,Illinois,IL,Adams County,Chicago,60623,41.8451846,-87.7277592,34248,22989,26450,253.7605026
8768,17024679,Illinois,IL,Adams County,Chicago,60608,41.856333,-87.6595637,46870,33202,42162,410.9886255
8769,17024689,Illinois,IL,Adams County,Chicago,60602,41.8850409,-87.6209099,90615,62317,78883,632.0822615
8770,1702469,Illinois,IL,Adams County,Chicago,60644,41.8738808,-87.7698551,42349,29073,48518,437.016751
8771,17024699,Illinois,IL,Adams County,Chicago,60605,41.8613456,-87.6305315,21649,15307,30724,508.7056364
8772,17024709,Illinois,IL,Adams County,Chicago,60616,41.8355675,-87.6065282,50613,44154,28360,383.7552712
8773,17024719,Illinois,IL,Adams County,Chicago,60653,41.820574,-87.6149861,74365,58519,50977,87.86154907
8774,17024729,Illinois,IL,Adams County,Chicago,60615,41.8038481,-87.6211978,34994,22997,29786,153.3571378
8775,17024739,Illinois,IL,Adams County,Chicago,60653,41.8059781,-87.5991987,80080,43963,79178,427.0134431
8776,17024749,Illinois,IL,Adams County,Chicago,60637,41.7910414,-87.6231791,37468,28725,36740,240.0208056
8777,17024759,Illinois,IL,Adams County,Chicago,60615,41.7980493,-87.5941996,61427,51124,58367,625.7561436
8778,17024769,Illinois,IL,Adams County,Chicago,60637,41.7904545,-87.5897011,126270,115856,91058,130.1524905
8779,17024779,Illinois,IL,Adams County,Chicago,60637,41.7830135,-87.6132777,23137,16331,23217,274.516759
8780,17024789,Illinois,IL,Adams County,Chicago,60649,41.7698532,-87.573953,37066,30544,27832,240.9842019
8781,1702479,Illinois,IL,Adams County,Chicago,60624,41.8770565,-87.7279962,30439,22613,26204,462.1446475
8782,17024799,Illinois,IL,Adams County,Chicago,60649,41.7697613,-87.5813509,37493,29810,32053,244.6561929
8783,17024809,Illinois,IL,Adams County,Chicago,60649,41.7643139,-87.58127,37853,30905,32181,425.878201
8784,17024819,Illinois,IL,Adams County,Chicago,60649,41.7553011,-87.5711843,61910,64828,35978,299.3434128
8785,17024829,Illinois,IL,Adams County,Chicago,60649,41.7572084,-87.546555,28485,18310,29397,728.1358851
8786,17024839,Illinois,IL,Adams County,Chicago,60619,41.7482101,-87.6100746,41819,30836,36407,586.5735325
8787,17024849,Illinois,IL,Adams County,Chicago,60619,41.7437208,-87.6195427,50178,35939,54624,271.7514354
8788,17024859,Illinois,IL,Adams County,Chicago,60619,41.728669,-87.6090057,50872,38213,48869,181.6573411
8789,17024869,Illinois,IL,Adams County,Chicago,60617,41.7413875,-87.5470102,49093,27327,54491,363.0116344
8790,17024879,Illinois,IL,Adams County,Chicago,60617,41.7444903,-87.5636922,58367,45633,50199,127.9599427
8791,17024889,Illinois,IL,Adams County,Chicago,60617,41.7355805,-87.5492807,18592,12076,16685,318.810472
8792,17024899,Illinois,IL,Adams County,Chicago,60619,41.729194,-87.5879725,59990,58915,38569,207.2581814
8793,17022219,Illinois,IL,Adams County,Macomb,61455,40.4636385,-90.6960448,42098,22152,46081,1455.83454
8794,17024909,Illinois,IL,Adams County,Chicago,60617,41.7276,-87.5590911,41419,35587,30501,188.4229182
8795,17024919,Illinois,IL,Adams County,Chicago,60628,41.7107339,-87.6283617,42441,33299,39183,355.7504795
8796,17024929,Illinois,IL,Adams County,Chicago,60628,41.7032801,-87.6153262,37064,28688,30944,584.5073964
8797,17024939,Illinois,IL,Adams County,Chicago,60628,41.6997531,-87.6376994,65862,63084,47542,100.8557441
8798,17024949,Illinois,IL,Adams County,Chicago,60628,41.6891232,-87.6168215,25092,18726,25099,304.513079
8799,17024959,Illinois,IL,Adams County,Chicago,60628,41.689315,-87.6053698,44982,32861,35833,312.6846242
8800,17024969,Illinois,IL,Adams County,Chicago,60617,41.7211184,-87.5294325,49372,36691,42523,414.7540617
8801,17024979,Illinois,IL,Adams County,Chicago,60617,41.703008,-87.5307029,58671,57545,37137,211.1215983
8802,17024989,Illinois,IL,Adams County,Chicago,60628,41.6815612,-87.6323954,37589,18475,56142,148.2897779
8803,1702499,Illinois,IL,Adams County,Chicago,60623,41.8624103,-87.7324567,31842,20865,29957,968.5834037
8804,17024999,Illinois,IL,Adams County,Chicago,60628,41.674278,-87.632166,41230,28060,37124,328.7154844
8805,17025009,Illinois,IL,Adams County,Chicago,60827,41.6507203,-87.5993689,27391,16883,27466,334.8435811
8806,17025019,Illinois,IL,Adams County,Chicago,60633,41.6631813,-87.5359785,56025,300000,43803,368.1599854
8807,17025029,Illinois,IL,Adams County,Chicago,60638,41.8039075,-87.747987,73734,53244,59059,261.7903998
8808,17025039,Illinois,IL,Adams County,Chicago,60638,41.7957702,-87.7916514,66024,300000,39468,90.99644574
8809,17025049,Illinois,IL,Adams County,Chicago,60638,41.7885022,-87.7915033,69583,43976,64812,242.4230666
8810,17025069,Illinois,IL,Adams County,Chicago,60632,41.8267718,-87.6993478,36150,24750,35795,382.2487481
8811,17025079,Illinois,IL,Adams County,Chicago,60632,41.8145617,-87.6993102,57527,42559,43807,192.6950997
8812,17025089,Illinois,IL,Adams County,Chicago,60632,41.8102197,-87.6866436,37687,30715,26622,429.5557101
8813,170210429,Illinois,IL,Adams County,Madison,62060,38.6845678,-90.1561677,36258,19478,36430,378.1805498
8814,17025099,Illinois,IL,Adams County,Chicago,60608,41.8422594,-87.6554677,48307,32960,45499,497.5465478
8815,17025109,Illinois,IL,Adams County,Chicago,60609,41.8161777,-87.6751021,52306,300000,34654,264.3917141
8816,17025119,Illinois,IL,Adams County,Chicago,60609,41.8049362,-87.6673039,37676,37671,25330,176.0920604
8817,17025129,Illinois,IL,Adams County,Chicago,60609,41.7975991,-87.6719762,35990,300000,25781,76.19964799
8818,17025139,Illinois,IL,Adams County,Chicago,60632,41.7980175,-87.7180257,59370,44760,43974,300.8590755
8819,17025149,Illinois,IL,Adams County,Chicago,60629,41.7896382,-87.7181682,52306,36765,42893,271.257477
8820,17025159,Illinois,IL,Adams County,Chicago,60632,41.7972545,-87.6987811,31913,30355,20934,359.319822
8821,17025169,Illinois,IL,Adams County,Chicago,60629,41.7898114,-87.7083655,63083,51622,42960,353.2546012
8822,17025179,Illinois,IL,Adams County,Chicago,60638,41.7811784,-87.7912474,73740,69108,47992,270.8856546
